userId,movieId,rating
A370Z6I5GBWU44,B000NWU3I4,3.0
A20EEWWSFMZ1PN,B000NWU3I4,5.0
A3NIQK6ZLYEP1L,B000NWU3I4,4.0
A1T17LMQABMBN5,B000NWU3I4,5.0
A1D2C0WDCSHUWZ,B000NWU3I4,5.0
A20EEWWSFMZ1PN,B000NWU3I4,5.0
A1D2C0WDCSHUWZ,B000NWU3I4,5.0
AU6DIIDZK2OQM,B000NWU3I4,1.0
A13G1TKIKHGV3F,B000NWU3I4,5.0
A20EEWWSFMZ1PN,B000NWU3I4,5.0
AFYYHRPSFBLWS,B000NWU3I4,4.0
A1D2C0WDCSHUWZ,B000NWU3I4,5.0
A1X8VZWTOG8IS6,B000NWU3I4,4.0
A1D2C0WDCSHUWZ,B000NWU3I4,5.0
A3FVAWZNKW9GX,B000NWU3I4,5.0
A20EEWWSFMZ1PN,B000NWU3I4,5.0
A1D2C0WDCSHUWZ,B000NWU3I4,5.0
A1D2C0WDCSHUWZ,B000NWU3I4,5.0
A20IIR0422G3A5,B000NWU3I4,4.0
A1D2C0WDCSHUWZ,B000NWU3I4,5.0
A1BI8PUEHA5CHW,B000NWU3I4,5.0
AFVQZQ8PW0L,B000NWU3I4,5.0
A1D2C0WDCSHUWZ,B000NWU3I4,5.0
A20EEWWSFMZ1PN,B000NWU3I4,5.0
A1MC6BFHWY6WC3,B000NWU3I4,5.0
AHCVWPLA1O4X8,B000NWU3I4,5.0
AWLFVCT9128JV,B000NWU3I4,5.0
A1D2C0WDCSHUWZ,B000NWU3I4,5.0
A1D2C0WDCSHUWZ,B000NWU3I4,5.0
A37XGUQ1VH0XM6,B000NWU3I4,5.0
A20EEWWSFMZ1PN,B000NWU3I4,5.0
A3R19YKNL641X3,B000NWU3I4,5.0
A20EEWWSFMZ1PN,B000NWU3I4,5.0
A2O5RT4RCC4NU2,B000NWU3I4,5.0
A28WJUJF6D2ULA,B000NWU3I4,5.0
A1D2C0WDCSHUWZ,B000NWU3I4,5.0
A1D2C0WDCSHUWZ,B000NWU3I4,5.0
AKT8TGIT6VVZ5,B000NWU3I4,5.0
A1G9FX1KV45N41,B000NWU3I4,5.0
A2F3M93RRLFQNJ,B000NWU3I4,5.0
A3OJFPKMCXKOM0,1565119754,5.0
A30TK6U7DNS82R,1565119754,5.0
A281NPSIMI1C2R,1580627560,5.0
A1NATT3PN24QWY,1580627560,4.0
A1T17LMQABMBN5,1580627560,3.0
A2NJO6YE954DBH,0785109919,4.0
A2F3M93RRLFQNJ,0785109919,4.0
A3K1RVYM3JQZZS,0785109919,5.0
A1S3C5OFU508P3,0785109919,5.0
A1X8VZWTOG8IS6,0785109919,3.0
A8F2AZWB20X1H,019283908X,3.0
A2W7WH9V5OKUA9,B000JGSOCG,4.0
A3QZCA4LTTVGAD,0520062183,5.0
A14OJS0VWMOSWO,1587611384,5.0
A2O5RT4RCC4NU2,B000J3VJAS,4.0
A1EKTLUL24HDG8,B000J3VJAS,5.0
A2VE83MZF98ITY,0814651615,5.0
A2F3M93RRLFQNJ,0451172841,4.0
A1L43KWWR05PCS,0451172841,4.0
AIEEK7AHXKZCC,1931128162,5.0
A55MRYPUAX4QU,B000KIT9U4,1.0
A2NJO6YE954DBH,B000KIT9U4,3.0
A2O5RT4RCC4NU2,B000KIT9U4,5.0
A14OJS0VWMOSWO,B000KIT9U4,5.0
A1N1YEMTI9DJ86,B000KIT9U4,4.0
A370Z6I5GBWU44,B000KIT9U4,3.0
A3A6GXILVT9JNW,B000KIT9U4,4.0
A1BI8PUEHA5CHW,B000KIT9U4,3.0
A3FHAMLNGHCFU7,B000KIT9U4,3.0
A1CHM200OEN65X,B000KIT9U4,2.0
AN8C7BGR98HLN,B000KIT9U4,3.0
AUTBHG6070SL4,0940724154,4.0
AUTBHG6070SL4,0940724154,4.0
AUTBHG6070SL4,0940724154,4.0
A3NI29U4P5NQF1,0736641238,5.0
A1D2C0WDCSHUWZ,0736641238,5.0
A1D2C0WDCSHUWZ,0736641238,5.0
A1D2C0WDCSHUWZ,0736641238,5.0
A1D2C0WDCSHUWZ,0736641238,5.0
A1D2C0WDCSHUWZ,0736641238,5.0
A1CNQTCRQ35IMM,0736641238,1.0
A2EDZH51XHFA9B,0736641238,1.0
A4FX5YCJA630V,0736641238,5.0
A1E2NA2F4RTQ9B,0736641238,5.0
A1D2C0WDCSHUWZ,0736641238,5.0
A1D2C0WDCSHUWZ,0736641238,5.0
A1N1YEMTI9DJ86,0736641238,5.0
A1RECBDKHVOJMW,0736641238,5.0
A1D2C0WDCSHUWZ,0736641238,5.0
A1D2C0WDCSHUWZ,0736641238,5.0
A1D2C0WDCSHUWZ,0736641238,5.0
AJQ1S39GZBKUG,0736641238,5.0
A1POFVVXUZR3IQ,0736641238,5.0
A1D2C0WDCSHUWZ,0736641238,5.0
A1ZDWD35AZL3S,0736641238,4.0
A32ZKBXJJ45BRY,0736641238,4.0
A96K1ZGW56S2I,0736641238,5.0
A1IU7S4HCK1XK0,0736641238,5.0
A1D2C0WDCSHUWZ,0736641238,5.0
A1D2C0WDCSHUWZ,0736641238,5.0
A1D2C0WDCSHUWZ,0736641238,5.0
A1D2C0WDCSHUWZ,0736641238,5.0
A18M68DE1Y6W51,0736641238,5.0
A1D2C0WDCSHUWZ,0736641238,5.0
A1D2C0WDCSHUWZ,0736641238,5.0
A1D2C0WDCSHUWZ,0736641238,5.0
A1D2C0WDCSHUWZ,0736641238,5.0
A1K1JW1C5CUSUZ,0736641238,5.0
A3R1E4K7B6RUHP,0736641238,5.0
AWLFVCT9128JV,0736641238,4.0
A22DUZU3XVA8HA,0736641238,3.0
A3MQXFVZ9DCE8M,B00088VGYI,3.0
A3OJAWIMUKNHTP,B000N5IUUO,4.0
A13OFOB1394G31,B000K0RTF4,5.0
A20HMA36ESANHC,0670811467,4.0
A1X8VZWTOG8IS6,0441586945,3.0
A1EKTLUL24HDG8,B000NQ8RV0,5.0
A3NH7PYU4AD5GA,B0001BJEEQ,5.0
A28WJUJF6D2ULA,B0001BJEEQ,4.0
A2ODBHT4URXVXQ,B000OXJ9MI,5.0
A2NJO6YE954DBH,0571133584,5.0
A14OJS0VWMOSWO,B000PC6A5C,5.0
A2RPIGO3G4M6GN,B000MW5V0U,5.0
A1T17LMQABMBN5,158726398X,5.0
A3QVAKVRAH657N,158726398X,5.0
A1U8DHSI18EEJ1,158726398X,5.0
A3R1E4K7B6RUHP,158726398X,5.0
A1K1JW1C5CUSUZ,158726398X,5.0
A2F540P3L6P5CL,158726398X,5.0
AHD101501WCN1,158726398X,5.0
A23ZCJ9U3ZN0FK,158726398X,4.0
A3NI29U4P5NQF1,158726398X,5.0
A3MQXFVZ9DCE8M,158726398X,5.0
A3EOHYIHQM3KK,158726398X,4.0
A1E2NA2F4RTQ9B,158726398X,5.0
A2F540P3L6P5CL,158726398X,5.0
A370Z6I5GBWU44,158726398X,5.0
A2V3P1XE33NYC3,158726398X,5.0
A14OJS0VWMOSWO,158726398X,5.0
A2ENIQZX6VJYUM,158726398X,5.0
A1N1YEMTI9DJ86,158726398X,5.0
A1DK5AZMXS1QA3,158726398X,3.0
A4FX5YCJA630V,158726398X,5.0
A3QVAKVRAH657N,158726398X,5.0
A1NT7ED5TATUAM,158726398X,4.0
A3IKBHODOTYYHM,158726398X,4.0
A1LVZOK9F7K4CN,158726398X,5.0
A17FLA8HQOFVIG,158726398X,5.0
A1EKTLUL24HDG8,158726398X,5.0
A96K1ZGW56S2I,158726398X,4.0
A2E3GFHUDNPYDH,158726398X,5.0
A3JSRMS7FO6EKQ,158726398X,5.0
A1G37DFO8MQW0M,158726398X,5.0
A2KBF2OYR359AJ,B00072S832,5.0
A2KBF2OYR359AJ,B00072S832,5.0
A1MJMYLRTZ76ZX,0471265799,4.0
A1NATT3PN24QWY,0471265799,5.0
A2NHD7LUXVGTD3,B0001BJEEG,3.0
A2GBJQ9THOYDAJ,B0001BJEEG,4.0
A2UIXU97JYCPZG,B0001BJEEG,5.0
AKT8TGIT6VVZ5,B0001BJEEG,5.0
A1S3C5OFU508P3,0534137288,4.0
A30TK6U7DNS82R,B0007FIFSW,3.0
A2L7N2U5Z316ZE,0271017872,5.0
AUEY946M1L939,1844130487,5.0
A281NPSIMI1C2R,0756602610,5.0
A281NPSIMI1C2R,0756602610,3.0
A3R19YKNL641X3,0321118898,4.0
AG35NEEFCMQVR,0321118898,4.0
A2KBF2OYR359AJ,B00072GBEU,5.0
A2KBF2OYR359AJ,B00072GBEU,5.0
A30TK6U7DNS82R,1565119762,5.0
A3OJFPKMCXKOM0,1565119762,5.0
A1U8DHSI18EEJ1,B000MU83R0,5.0
A2HM0BZWQRV1EF,B000MU83R0,4.0
A1S3C5OFU508P3,0595329179,4.0
A3OJAWIMUKNHTP,0595329179,4.0
A3KF4IP2MUS8QQ,0595329179,5.0
A2V3P1XE33NYC3,0595329179,5.0
A328S9RN3U5M68,0595329179,4.0
A3M174IC0VXOS2,3823855697,4.0
AQQLWCMRNDFGI,B000HMDKK8,4.0
A2NJO6YE954DBH,0879234083,5.0
A2GBJQ9THOYDAJ,0754054004,3.0
A3PGGI7A6XCNF1,0754054004,5.0
A1K1JW1C5CUSUZ,0754054004,3.0
A1RAUVCWYHTQI4,0754054004,3.0
A14OJS0VWMOSWO,0800637909,5.0
A14OJS0VWMOSWO,1888799781,5.0
A14OJS0VWMOSWO,1888799781,5.0
A2VE83MZF98ITY,0300107862,5.0
A2VE83MZF98ITY,0300107862,5.0
A2UIXU97JYCPZG,0613997956,4.0
A3QZCA4LTTVGAD,0613997956,5.0
A2TXR85WQLE32N,0613997956,5.0
A2TXR85WQLE32N,B000NXDSZ8,4.0
A1ZDWD35AZL3S,B000NXDSZ8,4.0
A21NVBFIEQWDSG,078628613X,4.0
AFVQZQ8PW0L,0380816253,4.0
A14OJS0VWMOSWO,1582701105,5.0
A3NH7PYU4AD5GA,B000PX8ZMM,5.0
A1EKTLUL24HDG8,B00089MZ74,4.0
A1BMKEJ61X57EU,0201632128,4.0
A3OJFPKMCXKOM0,B000H58VD6,5.0
A1CHM200OEN65X,B000H58VD6,5.0
A2TXR85WQLE32N,B000H58VD6,5.0
A14OJS0VWMOSWO,B000LEJ3YY,5.0
A28WJUJF6D2ULA,B000LEJ3YY,5.0
AMX0PJKV4PPNJ,B000LEJ3YY,4.0
A1E2NA2F4RTQ9B,B000LEJ3YY,3.0
A232HUAELH5J6V,B000LEJ3YY,5.0
A2Z4KA3EFQWZOX,1565847946,2.0
A2OJW07GQRNJUT,B0008AJL8Y,5.0
AC1K4OQOZ90RS,0446519480,2.0
A2PWUIQG57O1AZ,0446519480,4.0
A2O5RT4RCC4NU2,B000NQIGPC,4.0
A1K1JW1C5CUSUZ,B000NQIGPC,3.0
A2GBJQ9THOYDAJ,B000NQIGPC,4.0
A2V3P1XE33NYC3,140433002X,5.0
A14OJS0VWMOSWO,140433002X,5.0
AFVQZQ8PW0L,0451410203,4.0
AFVQZQ8PW0L,0060513640,4.0
A2O5RT4RCC4NU2,0786192178,5.0
A55MRYPUAX4QU,B0006CHG7W,5.0
A2OJW07GQRNJUT,B0006CHG7W,5.0
A1S8AJIUIO6M9K,0962124117,4.0
A2VKWLCNZF4ZVB,0970039514,4.0
A2YUZKPLUYQDKV,B000KIP660,5.0
A2YUZKPLUYQDKV,B000KIP660,5.0
A1X8VZWTOG8IS6,B000KIP660,3.0
A16QODENBJVUI1,B000KIP660,5.0
A1JH5J1KQAUBMP,B000KIP660,4.0
A1POFVVXUZR3IQ,1584851376,5.0
A2TXR85WQLE32N,1565119770,5.0
A1ZDWD35AZL3S,1565119770,3.0
A2Z4KA3EFQWZOX,1565119770,4.0
AJDYDG7YZY9QL,1565119770,5.0
A1K1JW1C5CUSUZ,1565119770,5.0
A1DYXCF4148PJT,1565119770,4.0
A14OJS0VWMOSWO,1565119770,5.0
A2NHD7LUXVGTD3,1565119770,4.0
A2F6N60Z96CAJI,1565119770,3.0
A2VG0RY3EUWZKB,1565119770,5.0
A2YXRT2XIJIO57,1565119770,5.0
A2B9Y0WXNSN17U,1565119770,5.0
A28WJUJF6D2ULA,1565119770,5.0
A1S8AJIUIO6M9K,1565119770,5.0
A2TXR85WQLE32N,0802059996,5.0
AUTBHG6070SL4,0688128726,2.0
A3NIQK6ZLYEP1L,0688128726,2.0
A3H82LUT1EC655,1561452734,5.0
A1POFVVXUZR3IQ,1561452734,5.0
A2PR6NXG0PA3KY,B000N761TO,5.0
A2FTHCGH06O4Y5,B000N761TO,5.0
A3RFXU3P0XKKF4,B000N761TO,5.0
A303U1MOXG5R1F,B000N761TO,5.0
A2PR6NXG0PA3KY,B000N761TO,5.0
AU7ND6NOCX9IA,0684869721,5.0
AHD101501WCN1,0684869721,5.0
A2VG0RY3EUWZKB,0684869721,5.0
A1RJD10TTI568L,0684869721,5.0
A1N1YEMTI9DJ86,B0007J1MY2,5.0
A1G9FX1KV45N41,B00085CBVI,5.0
A3MQXFVZ9DCE8M,B00085CBVI,5.0
A1U8DHSI18EEJ1,B0008BV0H8,5.0
A2YF4ZMECJVLK9,B0008BV0H8,5.0
A13OFOB1394G31,B000PAZZ3M,5.0
A13OFOB1394G31,B000PAZZ3M,5.0
A14OJS0VWMOSWO,0974263303,5.0
A3KF4IP2MUS8QQ,1571132600,4.0
A2V3P1XE33NYC3,1404330038,5.0
A14OJS0VWMOSWO,1404330038,5.0
A1M4NJYP0WNL8Q,B0001BJEFA,5.0
A1BXA3SM3AJOKL,B0001BJEFA,5.0
A24505CR98NLLV,B000858HSO,5.0
A1D2C0WDCSHUWZ,B000FMEJV4,5.0
A14OJS0VWMOSWO,B000FMEJV4,5.0
AU7ND6NOCX9IA,B000FMEJV4,5.0
A3QVAKVRAH657N,B000FMEJV4,4.0
AUHG8KSHI529U,B000L2CEJ2,5.0
AI37YX1U4KB1L,B000L2CEJ2,4.0
AHXAPVSHPJ6OJ,B000L2CEJ2,4.0
AHD101501WCN1,B000L2CEJ2,5.0
A1NT7ED5TATUAM,B000L2CEJ2,4.0
A1NT7ED5TATUAM,B000L2CEJ2,5.0
A258HDMERSI6WJ,B000L2CEJ2,5.0
A3FHAMLNGHCFU7,B000L2CEJ2,5.0
A3EOHYIHQM3KK,B000L2CEJ2,4.0
A1N1YEMTI9DJ86,B000L2CEJ2,5.0
AI37YX1U4KB1L,B000L2CEJ2,5.0
AUHG8KSHI529U,B000L2CEJ2,5.0
A3EOHYIHQM3KK,B000L2CEJ2,4.0
A1BXA3SM3AJOKL,B0001BJEFU,4.0
A1M4NJYP0WNL8Q,B0001BJEFU,4.0
AFVQZQ8PW0L,B000KSRQWW,5.0
A1M4NJYP0WNL8Q,0451410211,4.0
AHD101501WCN1,0874412358,5.0
A14OJS0VWMOSWO,B000N7KPXM,5.0
A370Z6I5GBWU44,0786286148,1.0
A1I2O9Y3X3HXLS,B0001BJEF0,5.0
AU6DIIDZK2OQM,B0001BJEF0,3.0
AMX0PJKV4PPNJ,B0001BJEF0,5.0
A1D2C0WDCSHUWZ,B0001BJEF0,5.0
A1PXH6NS60C8V5,B0001BJEF0,5.0
A1BXA3SM3AJOKL,B0001BJEF0,5.0
A1M4NJYP0WNL8Q,B0001BJEF0,5.0
A3H82LUT1EC655,B0001BJEF0,4.0
A3PGGI7A6XCNF1,B000GG4JL4,5.0
A1PXH6NS60C8V5,B0001BJEFK,4.0
A1M4NJYP0WNL8Q,B0001BJEFK,5.0
AU7ND6NOCX9IA,B0001BJEFK,5.0
A3H82LUT1EC655,B0001BJEFK,5.0
AFVQZQ8PW0L,0060513659,4.0
AN0XWUHSHRUG6,0060513659,5.0
A1CNQTCRQ35IMM,0060513659,2.0
A2O9HU1K7TCF7B,B00086OMNC,5.0
AHD101501WCN1,B00086OMNC,5.0
A2MF2QVSCUI27G,0786192186,3.0
A13G1TKIKHGV3F,0761139877,4.0
A2HM0BZWQRV1EF,096342873X,5.0
A4FX5YCJA630V,1593083238,4.0
AC9B29BXXWJHD,1593083238,4.0
A2CW9IQAPFEYLM,1593083238,5.0
A1NC9AGZOBI0M1,1593083238,4.0
AFYYHRPSFBLWS,1593083238,4.0
AFYYHRPSFBLWS,1593083238,4.0
A1G37DFO8MQW0M,1593083238,5.0
A2F540P3L6P5CL,1593083238,4.0
A14OJS0VWMOSWO,188879979X,5.0
A2B9Y0WXNSN17U,B000N7GM7K,5.0
A2Z4KA3EFQWZOX,B000N7GM7K,5.0
A281NPSIMI1C2R,B000MU83S4,5.0
A3A6GXILVT9JNW,0312996756,5.0
A2CR57GAJKNWVV,0312996756,5.0
AFVQZQ8PW0L,0312996756,5.0
A34UTL4AVX80MK,B000BTDLJW,5.0
A2ENIQZX6VJYUM,B000BTDLJW,5.0
A2O9HU1K7TCF7B,B000BTDLJW,4.0
A3O2RCKAMSE9X7,B000BTDLJW,5.0
AHD101501WCN1,B000BTDLJW,5.0
AHXAPVSHPJ6OJ,B000BTDLJW,5.0
A1MJMYLRTZ76ZX,B000BTDLJW,4.0
AC1K4OQOZ90RS,B000BTDLJW,5.0
AUM3YMZ0YRJE0,B000BTDLJW,5.0
A3KF4IP2MUS8QQ,B000BTDLJW,5.0
A1K1JW1C5CUSUZ,B000BTDLJW,5.0
A1K1JW1C5CUSUZ,B000BTDLJW,5.0
A22DUZU3XVA8HA,B000BTDLJW,4.0
A2NTJUI2DLZF4R,B000BTDLJW,5.0
A2NJO6YE954DBH,0785109935,4.0
AGEIT17HENDIS,0446718505,4.0
A32ZKBXJJ45BRY,B000880ZGS,5.0
AHD101501WCN1,1550650769,5.0
A3MV1KKHX51FYT,B000JIJPDG,5.0
A14OJS0VWMOSWO,0786286156,5.0
A1NATT3PN24QWY,0786286156,5.0
A2V3P1XE33NYC3,B0006DH5ZO,4.0
A13OFOB1394G31,1880909715,4.0
A3MV1KKHX51FYT,B000KEPCVS,3.0
A3LKWMM12AF0PU,B000KEPCVS,4.0
AIEEK7AHXKZCC,0671497634,5.0
AIEEK7AHXKZCC,0671497634,5.0
A28WJUJF6D2ULA,B0000CKDWY,5.0
A1K1JW1C5CUSUZ,B0000CKDWY,5.0
A3H82LUT1EC655,B0000CKDWY,5.0
A2O9HU1K7TCF7B,B000GWOCA6,3.0
A2NTJUI2DLZF4R,B000GWOCA6,5.0
A3NH7PYU4AD5GA,B000GWOCA6,4.0
A3NIQK6ZLYEP1L,039303531X,5.0
A3UDYY6L2NH3JS,B000NP2BWW,4.0
A1NC9AGZOBI0M1,B000NP2BWW,3.0
A34UTL4AVX80MK,B000NP2BWW,5.0
A1MC6BFHWY6WC3,0670888605,3.0
A3KF4IP2MUS8QQ,B0001BJEG4,5.0
A1EKTLUL24HDG8,B0001BJEG4,5.0
A3A6GXILVT9JNW,B0001BJEG4,5.0
A16QODENBJVUI1,B0001BJEG4,5.0
A1I2O9Y3X3HXLS,B0001BJEG4,5.0
A1MC6BFHWY6WC3,B0001BJEG4,5.0
AWLFVCT9128JV,B0001BJEG4,2.0
A1MJMYLRTZ76ZX,B0001BJEG4,5.0
A1X8VZWTOG8IS6,B0001BJEG4,4.0
A1S3C5OFU508P3,B000H2W4DW,5.0
A1GARI2JT6EAWA,B000H2W4DW,5.0
A14OJS0VWMOSWO,0879306556,5.0
A21VR7M8O55EF6,0252068572,4.0
A28WJUJF6D2ULA,B0007HKAVA,5.0
A2AYSFGUP5VTY3,B000HTVGHA,5.0
A2YXRT2XIJIO57,B000HTVGHA,5.0
AHXAPVSHPJ6OJ,B000HTVGHA,5.0
A2ODBHT4URXVXQ,B000HTVGHA,5.0
AI37YX1U4KB1L,B000HTVGHA,3.0
A17FLA8HQOFVIG,B000HTVGHA,5.0
A1DQZBHEU98PBT,B000HTVGHA,4.0
AJQ1S39GZBKUG,B000HTVGHA,5.0
A3LKWMM12AF0PU,B000HTVGHA,4.0
A1IU7S4HCK1XK0,B000HTVGHA,5.0
A1NC9AGZOBI0M1,B000HTVGHA,5.0
A3IKBHODOTYYHM,B000HTVGHA,4.0
AU6DIIDZK2OQM,B000HTVGHA,4.0
A1NT7ED5TATUAM,B000HTVGHA,4.0
A3QVAKVRAH657N,B000HTVGHA,2.0
AJQ1S39GZBKUG,B000HTVGHA,5.0
A14OJS0VWMOSWO,B000IOF1JI,5.0
A1NATT3PN24QWY,079316799X,4.0
A1S8AJIUIO6M9K,0805073132,5.0
A2B9Y0WXNSN17U,0805073132,4.0
A12A08OL0TZY0W,0805073132,5.0
A1XTWXIMUCDGQE,0394576543,4.0
A2NTJUI2DLZF4R,0394576543,4.0
A1E2NA2F4RTQ9B,0394576543,4.0
A8F2AZWB20X1H,0440464854,5.0
A1EKTLUL24HDG8,B0006ECKXK,4.0
A3H82LUT1EC655,0871233215,5.0
A12A08OL0TZY0W,0195064208,3.0
A3BH49ZKESHDID,0670811483,5.0
A1RAUVCWYHTQI4,0670811483,4.0
A1RAUVCWYHTQI4,0670811483,4.0
A1K1JW1C5CUSUZ,0670811483,5.0
A2GBJQ9THOYDAJ,0670811483,3.0
A1M8PP7MLHNBQB,1565847962,5.0
A14OJS0VWMOSWO,1890627194,5.0
A2VKWLCNZF4ZVB,0743456068,4.0
AFVQZQ8PW0L,0743456068,4.0
A3NIQK6ZLYEP1L,B000NYQ3W2,5.0
A30KEXFT9SILL6,019283410X,4.0
AHD101501WCN1,019283410X,5.0
A1K1JW1C5CUSUZ,0394576551,3.0
A1G9FX1KV45N41,0394576551,4.0
A1N1YEMTI9DJ86,0394576551,4.0
A1LVZOK9F7K4CN,0394576551,4.0
A14OJS0VWMOSWO,B000RBOK4E,5.0
A1ZDWD35AZL3S,0833512420,4.0
A55MRYPUAX4QU,0833512420,5.0
A222LQEPE7O7BV,0833512420,4.0
A1K1JW1C5CUSUZ,0833512420,4.0
A2XRMQA6PJ5ZJ8,0833512420,5.0
A13G1TKIKHGV3F,0833512420,5.0
A14OJS0VWMOSWO,1581126573,5.0
A1E2NA2F4RTQ9B,B00085ZY26,5.0
AC9B29BXXWJHD,B00085ZY26,5.0
A1CNQTCRQ35IMM,B00085ZY26,4.0
AFVQZQ8PW0L,B000GG4JNW,5.0
A2ODBHT4URXVXQ,B000AQNG32,4.0
A39650P2CZUUC9,B000AQNG32,4.0
A3SN9EF7GTNEU2,B000OU19TM,4.0
A1BMKEJ61X57EU,0801064457,4.0
AUHG8KSHI529U,0471574880,5.0
A1OX82JPAQLL60,0067574610,5.0
AUTBHG6070SL4,0807020125,2.0
A2F3SXHT6RBV81,B000J0Z510,4.0
A1GARI2JT6EAWA,B000MYRDF4,4.0
A3RFXU3P0XKKF4,B000MYRDF4,3.0
A2NTJUI2DLZF4R,B000K8DLGM,5.0
AFVQZQ8PW0L,1587247917,5.0
A4H4KYSM2KQ85,080580708X,4.0
AFVQZQ8PW0L,0451410238,5.0
AFVQZQ8PW0L,0060292814,5.0
A34UTL4AVX80MK,B0000CKDXG,5.0
A1X8VZWTOG8IS6,0140094199,4.0
A1L43KWWR05PCS,0736641270,5.0
A1RECBDKHVOJMW,0736641270,5.0
A2F540P3L6P5CL,0736641270,5.0
A1L43KWWR05PCS,0736641270,5.0
A1L43KWWR05PCS,0736641270,5.0
A1L43KWWR05PCS,0736641270,5.0
A1L43KWWR05PCS,0736641270,5.0
A3NIQK6ZLYEP1L,1590230000,5.0
A1N1YEMTI9DJ86,1576467449,5.0
A1DK5AZMXS1QA3,1576467449,3.0
A4FX5YCJA630V,1576467449,5.0
A3QVAKVRAH657N,1576467449,5.0
A1NT7ED5TATUAM,1576467449,4.0
A96K1ZGW56S2I,1576467449,4.0
A3IKBHODOTYYHM,1576467449,4.0
A1LVZOK9F7K4CN,1576467449,5.0
A17FLA8HQOFVIG,1576467449,5.0
A1EKTLUL24HDG8,1576467449,5.0
A2E3GFHUDNPYDH,1576467449,5.0
A3JSRMS7FO6EKQ,1576467449,5.0
A1G37DFO8MQW0M,1576467449,5.0
A2F540P3L6P5CL,1576467449,5.0
AHD101501WCN1,1576467449,5.0
A3QVAKVRAH657N,1576467449,5.0
A1K1JW1C5CUSUZ,1576467449,5.0
A1T17LMQABMBN5,1576467449,5.0
A3R1E4K7B6RUHP,1576467449,5.0
A1U8DHSI18EEJ1,1576467449,5.0
A3MQXFVZ9DCE8M,1576467449,5.0
A3NI29U4P5NQF1,1576467449,5.0
A23ZCJ9U3ZN0FK,1576467449,4.0
A3EOHYIHQM3KK,1576467449,4.0
A1E2NA2F4RTQ9B,1576467449,5.0
A2F540P3L6P5CL,1576467449,5.0
A2ENIQZX6VJYUM,1576467449,5.0
A2V3P1XE33NYC3,1576467449,5.0
A14OJS0VWMOSWO,1576467449,5.0
A370Z6I5GBWU44,1576467449,5.0
A1NATT3PN24QWY,047197790X,4.0
AC1K4OQOZ90RS,1594200696,5.0
AJQ1S39GZBKUG,1594200696,5.0
A20IIR0422G3A5,0880281812,5.0
A2VE83MZF98ITY,0880281812,5.0
A37XGUQ1VH0XM6,0941532224,5.0
A3FHAMLNGHCFU7,0743528522,2.0
A18OBUSMXVE8R0,B000H20KEC,5.0
AFVQZQ8PW0L,B000FKPA00,5.0
A1CNQTCRQ35IMM,B000FKPA00,5.0
A1K1JW1C5CUSUZ,B000PFNEI0,3.0
AT2R7ZVT7QYOU,B0007J3E16,4.0
A2YXRT2XIJIO57,B0007J3E16,4.0
A1TIZI060W4BD9,B0007J3E16,5.0
A2B9Y0WXNSN17U,1860744338,4.0
A13G1TKIKHGV3F,B000CDKO1A,3.0
A3FHAMLNGHCFU7,B000CDKO1A,2.0
A2YF4ZMECJVLK9,B000CDKO1A,4.0
A3NH7PYU4AD5GA,B000CDKO1A,5.0
A1U8DHSI18EEJ1,B000CDKO1A,5.0
A1N1YEMTI9DJ86,B000CDKO1A,4.0
AFVQZQ8PW0L,B0000CKDXD,4.0
AU6DIIDZK2OQM,B0000CKDXD,4.0
A55MRYPUAX4QU,B0000CKDXD,3.0
A14OJS0VWMOSWO,B0000CKDXD,5.0
A12A08OL0TZY0W,B0007ILRLG,5.0
A3KF4IP2MUS8QQ,B000PHJESW,5.0
A1S3C5OFU508P3,B000PHJESW,5.0
A30KEXFT9SILL6,0670590630,5.0
A2GBJQ9THOYDAJ,0670590630,5.0
A133ZC2Z8MAIED,B0007EIX5S,3.0
A2NJO6YE954DBH,0823413438,5.0
A2EDZH51XHFA9B,B000OUBU8W,3.0
A1G9FX1KV45N41,B000OUBU8W,5.0
A1X8VZWTOG8IS6,B000OUBU8W,3.0
A2TXR85WQLE32N,B000OUBU8W,5.0
A2VKWLCNZF4ZVB,097238880X,5.0
AHD101501WCN1,0486275507,5.0
AI37YX1U4KB1L,0486275507,3.0
A21VR7M8O55EF6,B000NIGVG6,5.0
A1NT7ED5TATUAM,B000NB04WU,3.0
A14OJS0VWMOSWO,B000N66C6C,5.0
A14OJS0VWMOSWO,1852244925,5.0
A1EKTLUL24HDG8,0192834118,4.0
A3H82LUT1EC655,B000PWN9M4,4.0
AMX0PJKV4PPNJ,B000PWN9M4,5.0
A2ODBHT4URXVXQ,B000PWN9M4,4.0
A1IU7S4HCK1XK0,B000PWN9M4,5.0
A2AYSFGUP5VTY3,0553213199,4.0
A2V3P1XE33NYC3,0553213199,4.0
A319KYEIAZ3SON,0553213199,4.0
A3O2RCKAMSE9X7,0553213199,4.0
A1RECBDKHVOJMW,0553213199,5.0
A1N1YEMTI9DJ86,0553213199,5.0
A29NUB3P6YIWZG,0553213199,5.0
AHXAPVSHPJ6OJ,0553213199,5.0
A30KEXFT9SILL6,0553213199,5.0
A1RECBDKHVOJMW,0553213199,5.0
A22DUZU3XVA8HA,0553213199,4.0
A1PXH6NS60C8V5,0553213199,3.0
A319KYEIAZ3SON,0553213199,4.0
A2YF4ZMECJVLK9,0553213199,5.0
